date,minute,label,open,high,low,close,average,volume,notional,numberOfTrades,marketOpen,marketHigh,marketLow,marketClose,marketAverage,marketVolume,marketNotional,marketNumberOfTrades
2020-11-24,09:30,09:30,230.2,230.76,226.395,230.08,228.611383,14811,3385965.2350000003,294,230.0,230.77,226.435,230.4,228.902992,129254,29586619.934999995,820
2020-11-24,10:00,10:00,230.42,231.635,228.815,229.105,230.14393,10774,2479571.09,234,230.4,231.79,228.76,229.1,230.09981,67891,15621707.641,463
2020-11-24,10:30,10:30,229.095,231.12,229.015,230.015,230.065577,9083,2089686.02,184,229.05,231.1,228.83,230.015,230.223941,34127,7856852.037599999,226
2020-11-24,11:00,11:00,230.16,230.16,227.605,227.84,229.114966,6742,1544692.7500000002,143,229.96,230.195,227.38,227.99,228.959676,60756,13910681.277199995,354
2020-11-24,11:30,11:30,227.84,228.275,226.51,226.54,227.395131,6082,1383017.6649999998,155,227.68,228.3,226.48,226.539,227.264882,30834,7007489.1697,194
2020-11-24,12:00,12:00,226.725,228.335,226.375,228.335,227.532772,3670,835045.37,91,226.696,228.34,226.3,228.26,227.444697,16786,3817888.1489999997,147
2020-11-24,12:30,12:30,228.05,228.14,226.42,226.6,226.945596,2990,678567.36,91,228.31,228.315,226.39,226.65,227.017223,18540,4208901.475,124
2020-11-24,13:00,13:00,226.595,227.755,226.54,227.095,227.145366,3119,708466.41,105,226.5,227.8,226.5,227.0,227.026266,24080,5466792.3722,165
2020-11-24,13:30,13:30,227.075,228.275,227.015,227.35,227.526057,4169,948556.335,141,227.16,228.14,227.0,227.41,227.471694,37091,8437150.2148,246
2020-11-24,14:00,14:00,227.405,228.285,227.405,227.955,227.818885,5228,1191037.0350000001,124,227.42,228.43,227.41,227.88,227.87368,18739,4270123.556,161
2020-11-24,14:30,14:30,228.125,228.74,227.83,228.495,228.339585,5103,1165217.0350000001,148,228.14,228.731,227.74,228.335,228.353602,18736,4278435.7007,159
2020-11-24,15:00,15:00,228.28,229.05,228.02,228.94,228.559547,8394,1918529.5300000003,241,228.33,229.11,227.98,228.87,228.548683,22281,5092296.1637,197
2020-11-24,15:30,15:30,228.84,229.575,228.5,229.57,229.048923,18582,4256187.45,432,228.9,229.6,228.48,229.57,229.056889,56984,13052585.3305,447
2020-11-25,09:30,09:30,231.505,234.87,231.505,234.0,233.001227,4815,1121902.12,455,230.75,235.0,230.75,234.45,232.97443,96362,22449879.917299997,482
2020-11-25,10:00,10:00,234.955,234.955,231.845,233.78,233.01291,4622,1076985.5199999998,90,234.8,234.955,231.85,233.56,233.104796,41618,9701354.1328,332
2020-11-25,10:30,10:30,234.645,234.94,233.53,234.26,234.19532,2428,568626.5599999998,58,233.9,234.94,233.5,234.149,234.041283,35750,8366976.9801,264
2020-11-25,11:00,11:00,234.27,234.72,232.86,233.23,234.095738,2244,525311.2799999999,64,234.27,234.88,232.81,233.425,234.158552,33749,7902621.6821,232
2020-11-25,11:30,11:30,233.2,234.42,233.05,234.42,233.769544,1770,413772.03,47,233.62,234.48,232.687,234.42,233.656697,30299,7079561.575,147
2020-11-25,12:00,12:00,234.525,235.31,234.02,235.31,234.409975,2997,702526.8450000002,48,234.5,235.37,233.92,235.15,234.680765,30762,7219251.3919,211
2020-11-25,12:30,12:30,235.12,236.33,235.04,236.06,235.837738,1438,339134.52,26,235.19,236.36,235.0,236.13,235.665995,33803,7966220.1586,173
2020-11-25,13:00,13:00,236.28,237.05,236.2,236.845,236.678615,1403,332060.22,29,236.45,237.37,236.31,236.79,236.783344,17153,4061545.6979,97
2020-11-25,13:30,13:30,236.495,237.225,236.19,236.66,236.636291,640,151447.16499999998,25,236.48,237.225,236.0,236.5,236.676815,14088,3334303.3791,106
2020-11-25,14:00,14:00,236.55,237.245,236.55,237.19,236.933235,1059,250912.35499999998,47,236.49,237.335,236.49,237.15,236.98624,14076,3335819.0699,120
